time,use [kW],gen [kW],plug id ,space id ,Furnace 1 [kW],Furnace 2 [kW],model ,windowtype,Wine cellar [kW],Garage door [kW],Kitchen 12 [kW],Kitchen 14 [kW],Kitchen 38 [kW],Barn [kW],Well [kW],Microwave [kW],metertype,condtn type,temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,windBearing,precipIntensity,dewPoint,spam criteria
1451624958,1.0203,0.126083333,1.0203,0,0.020416667,0.06345,0.041933333,0.004766667,0.007016667,0.01295,0.001316667,0.571766667,0,0.0287,0.001033333,0.004283333,0.34495,0.126083333,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624959,1.336033333,0.138633333,1.336033333,0,0.020333333,0.064633333,0.042116667,0.004683333,0.007,0.012966667,0.000883333,0.390016667,1.67E-05,0.027533333,0.001233333,0.585133333,0.345366667,0.138633333,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624960,0.577883333,0.141983333,0.577883333,0,0.0204,0.064716667,0.04175,0.01605,0.006966667,0.013,0.00075,0.1203,0,0.028666667,0.001016667,0.004266667,0.342416667,0.141983333,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624961,0.48675,0.132716667,0.48675,0,0.049266667,0.066283333,0.041733333,0.005033333,0.006916667,0.013,0.000616667,0.0001,0,0.02875,0.001016667,0.004283333,0.3419,0.132716667,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624962,0.5614,0.109866667,0.5614,1.67E-05,0.1044,0.064333333,0.04175,0.005383333,0.006816667,0.0129,0.000616667,0.000116667,0,0.028583333,0.001,0.00425,0.341316667,0.109866667,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624963,0.86695,0.102916667,0.86695,0.000216667,0.41195,0.06565,0.04195,0.004733333,0.006716667,0.012466667,0.000666667,0.000366667,3.33E-05,0.028566667,0.001016667,0.004266667,0.342083333,0.102916667,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624964,0.923616667,0.1273,0.923616667,0.000266667,0.502733333,0.064483333,0.042,0.00465,0.006716667,0.012316667,0.000666667,0.00045,1.67E-05,0.028533333,0.001,0.00425,0.336633333,0.1273,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,1
1451624965,0.934216667,0.118366667,0.934216667,0.00025,0.498266667,0.066266667,0.041983333,0.004683333,0.0067,0.012333333,0.000666667,0.00045,1.67E-05,0.0286,0.001,0.004233333,0.341416667,0.118366667,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,1
1451624966,0.856416667,0.145983333,0.856416667,0.00025,0.450116667,0.06525,0.0419,0.0047,0.0067,0.0124,0.000666667,0.0004,0,0.028616667,0.001033333,0.00425,0.34025,0.145983333,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,1
1451624967,0.657966667,0.216383333,0.657966667,0.00015,0.318116667,0.065033333,0.04185,0.0052,0.006833333,0.012533333,0.000633333,0.0003,3.33E-05,0.02855,0.001,0.00425,0.339816667,0.216383333,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,1
1451624968,0.351383333,0.234883333,0.351383333,0,0.020383333,0.065266667,0.041683333,0.005016667,0.007066667,0.012983333,0.000616667,8.33E-05,0,0.0286,0.001,0.00425,0.338466667,0.234883333,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,1
1451624969,0.328516667,0.258433333,0.328516667,1.67E-05,0.020416667,0.065066667,0.041666667,0.005016667,0.00695,0.012966667,0.000616667,6.67E-05,1.67E-05,0.02875,0.001,0.004266667,0.338983333,0.258433333,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,1
1451624970,0.375716667,0.207616667,0.375716667,0,0.020366667,0.0651,0.04165,0.005016667,0.00705,0.01295,0.000616667,8.33E-05,1.67E-05,0.028583333,0.00105,0.00425,0.3368,0.207616667,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,1
1451624971,0.4663,0.1177,0.4663,0,0.020366667,0.065783333,0.041616667,0.005016667,0.006983333,0.012966667,0.000633333,5.00E-05,0,0.028683333,0.001,0.00425,0.338266667,0.1177,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,1
1451624972,0.4174,0.166366667,0.4174,0,0.0204,0.064583333,0.04165,0.005416667,0.007,0.01295,0.000616667,0.0001,0,0.028666667,0.001,0.004266667,0.33805,0.166366667,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,1
1451624973,0.40805,0.176566667,0.40805,0,0.020366667,0.06535,0.041633333,0.005033333,0.007133333,0.01295,0.000633333,6.67E-05,0,0.02865,0.001,0.00425,0.33765,0.176566667,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,1
1451624974,0.3983,0.185733333,0.3983,0,0.020383333,0.064583333,0.04165,0.005016667,0.007,0.012966667,0.000616667,6.67E-05,3.33E-05,0.028583333,0.001,0.004266667,0.338216667,0.185733333,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,1
1451624975,0.3591,0.227183333,0.3591,0,0.0204,0.066716667,0.04165,0.005016667,0.007033333,0.013,0.0006,6.67E-05,1.67E-05,0.02865,0.001,0.004266667,0.338066667,0.227183333,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,1
1451624976,0.5555,0.05655,0.5555,0,0.048616667,0.06585,0.04165,0.005,0.007066667,0.012933333,0.00065,8.33E-05,0,0.02875,0.001016667,0.004266667,0.3379,0.05655,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,1
1451624977,0.6133,0.053016667,0.6133,3.33E-05,0.103233333,0.065133333,0.041666667,0.00535,0.006966667,0.01285,0.000616667,0.000116667,1.67E-05,0.02865,0.001,0.00425,0.337666667,0.053016667,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,1
1451624978,0.932,0.046333333,0.932,0.000216667,0.42715,0.064416667,0.04185,0.004716667,0.006783333,0.012316667,0.000666667,0.0004,0,0.028483333,0.00105,0.004233333,0.337833333,0.046333333,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,1
1451624979,0.9963,0.0486,0.9963,0.000233333,0.49935,0.062933333,0.041783333,0.00465,0.006833333,0.012266667,0.00065,0.00045,1.67E-05,0.028366667,0.001016667,0.004233333,0.3362,0.0486,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,1
1451624980,1.029433333,0.0455,1.029433333,0.00025,0.497733333,0.063966667,0.0419,0.02865,0.006783333,0.012283333,0.0006,0.000433333,1.67E-05,0.028433333,0.001,0.00425,0.336633333,0.0455,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,1
1451624981,0.991116667,0.052016667,0.991116667,0.000283333,0.496483333,0.063183333,0.042,0.004666667,0.00675,0.012283333,0.000716667,0.00045,3.33E-05,0.028383333,0.001,0.00425,0.336833333,0.052016667,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,1
1451624982,0.93975,0.060316667,0.93975,0.00025,0.468283333,0.064716667,0.0419,0.004683333,0.006783333,0.012316667,0.000666667,0.000416667,1.67E-05,0.02845,0.001,0.004233333,0.316666667,0.060316667,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,1
1451624983,0.923183333,0.071483333,0.923183333,0.00025,0.448166667,0.061483333,0.04195,0.0047,0.00675,0.012316667,0.000716667,0.000383333,1.67E-05,0.028266667,0.001016667,0.004233333,0.33825,0.071483333,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,1
1451624984,0.5966,0.06795,0.5966,3.33E-05,0.10425,0.064416667,0.041716667,0.00495,0.006966667,0.012816667,0.000616667,0.000133333,1.67E-05,0.02845,0.001016667,0.00425,0.337366667,0.06795,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,1
1451624985,0.519983333,0.054666667,0.519983333,0,0.020316667,0.06575,0.04165,0.005016667,0.007016667,0.012933333,0.00065,8.33E-05,3.33E-05,0.028466667,0.001,0.004233333,0.32595,0.054666667,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,1
1451624986,0.494933333,0.087816667,0.494933333,0,0.020283333,0.065333333,0.041633333,0.005016667,0.006966667,0.0129,0.000616667,8.33E-05,0,0.028533333,0.001016667,0.00425,0.337483333,0.087816667,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,1
1451624987,0.459966667,0.11655,0.459966667,0,0.02025,0.061683333,0.04175,0.005016667,0.006933333,0.012916667,0.00065,8.33E-05,1.67E-05,0.028383333,0.001,0.00425,0.334933333,0.11655,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,1
1451624988,0.384566667,0.192416667,0.384566667,1.67E-05,0.02025,0.064083333,0.041716667,0.005016667,0.007033333,0.012933333,0.000633333,6.67E-05,1.67E-05,0.028416667,0.001016667,0.004233333,0.330566667,0.192416667,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,1
1451624989,0.415566667,0.160266667,0.415566667,0,0.020166667,0.065316667,0.041666667,0.005016667,0.006933333,0.01285,0.0006,8.33E-05,0,0.02835,0.001,0.004233333,0.329733333,0.160266667,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,1
1451624990,0.326766667,0.264666667,0.326766667,1.67E-05,0.028316667,0.06545,0.0417,0.005033333,0.007,0.012933333,0.000633333,8.33E-05,1.67E-05,0.0285,0.001,0.00425,0.336883333,0.264666667,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451624991,0.5839,0.0874,0.5839,1.67E-05,0.10895,0.06595,0.041766667,0.004966667,0.006933333,0.0129,0.000633333,0.000116667,1.67E-05,0.028616667,0.001016667,0.004266667,0.337133333,0.0874,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451624992,0.58335,0.091,0.58335,3.33E-05,0.112916667,0.065133333,0.041766667,0.00495,0.006916667,0.01285,0.000633333,0.000116667,0,0.028533333,0.001,0.00425,0.33735,0.091,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451624993,0.514333333,0.1091,0.514333333,0,0.06195,0.06525,0.041766667,0.005016667,0.00695,0.012983333,0.00065,0.000116667,0,0.028733333,0.001033333,0.004266667,0.335366667,0.1091,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451624994,0.493866667,0.255133333,0.493866667,3.33E-05,0.123383333,0.065183333,0.041766667,0.057083333,0.006966667,0.012866667,0.000483333,8.33E-05,0,0.028666667,0.001,0.004283333,0.33705,0.255133333,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451624995,0.937766667,0.1354,0.937766667,0.000166667,0.35255,0.0665,0.041833333,0.1435,0.006783333,0.012583333,0.00035,0.000166667,0,0.028566667,0.001,0.004266667,0.331166667,0.1354,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451624996,0.957266667,0.209416667,0.957266667,0.00025,0.45265,0.0665,0.041833333,0.137416667,0.0068,0.012433333,0.000366667,0.000266667,1.67E-05,0.028483333,0.001,0.00425,0.337316667,0.209416667,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451624997,0.841233333,0.12345,0.841233333,0.000116667,0.2479,0.066083333,0.041716667,0.136333333,0.006866667,0.012683333,0.000316667,0.000133333,1.67E-05,0.0287,0.001,0.004266667,0.335133333,0.12345,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451624998,0.649916667,0.091133333,0.649916667,1.67E-05,0.020583333,0.064716667,0.04165,0.135816667,0.007116667,0.013066667,0.000316667,0,1.67E-05,0.028933333,0.001016667,0.0043,0.334866667,0.091133333,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451624999,0.65615,0.086283333,0.65615,0,0.020533333,0.065866667,0.041666667,0.135716667,0.006966667,0.013033333,0.000333333,1.67E-05,1.67E-05,0.028783333,0.001016667,0.00425,0.3354,0.086283333,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451625000,0.647683333,0.09365,0.647683333,0,0.020483333,0.066016667,0.041616667,0.134616667,0.00705,0.013016667,0.0003,0,0,0.028716667,0.001,0.004283333,0.335583333,0.09365,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451625001,0.649633333,0.091116667,0.649633333,1.67E-05,0.0205,0.065983333,0.041666667,0.134233333,0.007016667,0.013016667,0.000333333,1.67E-05,1.67E-05,0.028683333,0.001016667,0.004266667,0.336083333,0.091116667,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451625002,0.655816667,0.09675,0.655816667,0,0.0205,0.0653,0.04165,0.133966667,0.007033333,0.013033333,0.000283333,0,1.67E-05,0.028766667,0.001,0.004233333,0.335883333,0.09675,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451625003,0.819583333,0.091616667,0.819583333,1.67E-05,0.087333333,0.065266667,0.0417,0.13325,0.0069,0.01295,0.0003,3.33E-05,3.33E-05,0.028383333,0.00105,0.004066667,0.336533333,0.091616667,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451625004,0.844583333,0.0831,0.844583333,3.33E-05,0.101466667,0.064933333,0.041716667,0.1295,0.0069,0.012866667,0.0003,5.00E-05,1.67E-05,0.0285,0.00105,0.004116667,0.336633333,0.0831,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451625005,1.21365,0.079983333,1.21365,0.000266667,0.499533333,0.065516667,0.041916667,0.127066667,0.006766667,0.0124,0.000366667,0.00035,1.67E-05,0.028183333,0.001033333,0.004083333,0.33725,0.079983333,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451625006,1.20935,0.080083333,1.20935,0.000266667,0.498233333,0.066133333,0.0419,0.125733333,0.00675,0.01235,0.000366667,0.000333333,1.67E-05,0.02815,0.001033333,0.0041,0.337333333,0.080083333,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451625007,1.200916667,0.079466667,1.200916667,0.000266667,0.496733333,0.064566667,0.041916667,0.12475,0.006733333,0.01235,0.000366667,0.00035,1.67E-05,0.02815,0.001033333,0.004083333,0.337033333,0.079466667,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451625008,1.1969,0.079466667,1.1969,0.00025,0.495683333,0.064666667,0.041866667,0.12435,0.006733333,0.012333333,0.000366667,0.000333333,0,0.02805,0.001016667,0.0041,0.3374,0.079466667,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451625009,1.191283333,0.0807,1.191283333,0.000266667,0.494316667,0.0646,0.041883333,0.123566667,0.006716667,0.012333333,0.00035,0.000333333,1.67E-05,0.028066667,0.00105,0.0041,0.3369,0.0807,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451625010,1.162333333,0.087566667,1.162333333,0.00025,0.47515,0.064783333,0.04185,0.122966667,0.006716667,0.012383333,0.000333333,0.000333333,0,0.02815,0.001033333,0.004083333,0.334633333,0.087566667,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451625011,1.26655,0.08755,1.26655,0.000216667,0.446033333,0.174083333,0.041783333,0.1225,0.00685,0.012466667,0.000366667,0.000266667,0,0.028216667,0.00105,0.004116667,0.33715,0.08755,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451625012,1.244766667,0.0901,1.244766667,1.67E-05,0.178833333,0.373216667,0.041583333,0.122466667,0.007133333,0.01305,0.0003,5.00E-05,1.67E-05,0.0284,0.00105,0.004116667,0.335233333,0.0901,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451625013,1.4683,0.0982,1.4683,0.000133333,0.02195,0.70765,0.041283333,0.122716667,0.007316667,0.013533333,0.000216667,0.0003,3.33E-05,0.028433333,0.00105,0.004083333,0.32975,0.0982,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451625014,1.4908,0.091883333,1.4908,0.00015,0.021966667,0.72325,0.04135,0.122183333,0.007383333,0.013533333,0.000233333,0.000366667,3.33E-05,0.028383333,0.00105,0.004116667,0.332583333,0.091883333,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451625015,1.4136,0.083016667,1.4136,0.000133333,0.021966667,0.6671,0.041283333,0.121766667,0.007366667,0.0135,0.000233333,0.000283333,1.67E-05,0.028666667,0.00105,0.004166667,0.332783333,0.083016667,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451625016,1.36025,0.080983333,1.36025,0.000133333,0.02195,0.66385,0.041316667,0.121466667,0.007283333,0.013516667,0.000283333,0.000333333,1.67E-05,0.028766667,0.001016667,0.004266667,0.33265,0.080983333,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451625017,1.36235,0.079133333,1.36235,0.000116667,0.021966667,0.663866667,0.041333333,0.121266667,0.007416667,0.013516667,0.000266667,0.0003,0,0.0289,0.001016667,0.004266667,0.332916667,0.079133333,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,1
1451625018,1.3758,0.074,1.3758,0.000133333,0.029916667,0.6625,0.04135,0.1035,0.00735,0.013533333,0.0003,0.000283333,1.67E-05,0.02865,0.001016667,0.004266667,0.330816667,0.074,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451625019,1.379166667,0.073366667,1.379166667,8.33E-05,0.110533333,0.648866667,0.041416667,0.005216667,0.007283333,0.013383333,0.000516667,0.000133333,1.67E-05,0.02855,0.001066667,0.004283333,0.333766667,0.073366667,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451625020,1.437983333,0.069583333,1.437983333,8.33E-05,0.11545,0.646866667,0.041466667,0.0052,0.007266667,0.013383333,0.000483333,6.67E-05,0,0.028333333,0.001083333,0.0043,0.333316667,0.069583333,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451625021,2.254666667,0.063766667,2.254666667,6.67E-05,0.157616667,0.651816667,0.041433333,0.005183333,0.00725,0.013216667,0.000533333,8.33E-05,0,0.028733333,0.819866667,0.004266667,0.31835,0.063766667,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,1
1451625022,3.39335,0.062733333,3.39335,0.000116667,0.53795,0.6459,0.041583333,0.004866667,0.0071,0.01265,0.00065,0.000133333,0,0.0285,1.609133333,0.00425,0.334783333,0.062733333,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451625023,2.69695,0.062333333,2.69695,0.00015,0.6261,0.64705,0.0416,0.005233333,0.007083333,0.01265,0.000616667,0.000166667,0,0.0283,0.80495,0.004283333,0.335183333,0.062333333,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451625024,1.868783333,0.062433333,1.868783333,0.00015,0.590833333,0.646583333,0.0416,0.004866667,0.007116667,0.012783333,0.000583333,0.000183333,1.67E-05,0.028183333,0.001066667,0.00425,0.33375,0.062433333,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451625025,1.849816667,0.06315,1.849816667,0.000116667,0.5682,0.648783333,0.04155,0.0049,0.007066667,0.012766667,0.000566667,0.000166667,0,0.028116667,0.001066667,0.004283333,0.3359,0.06315,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451625026,1.463366667,0.06095,1.463366667,5.00E-05,0.17335,0.652416667,0.041283333,0.005216667,0.00725,0.013283333,0.000533333,8.33E-05,1.67E-05,0.0282,0.001083333,0.00425,0.32995,0.06095,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451625027,1.452266667,0.0558,1.452266667,6.67E-05,0.15605,0.651533333,0.041266667,0.0052,0.00715,0.01335,0.000533333,8.33E-05,0,0.028316667,0.001083333,0.004283333,0.333666667,0.0558,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451625028,1.455716667,0.050316667,1.455716667,6.67E-05,0.155566667,0.6501,0.041216667,0.005583333,0.007316667,0.0133,0.000533333,8.33E-05,1.67E-05,0.028283333,0.001066667,0.004266667,0.333083333,0.050316667,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451625029,1.4764,0.047783333,1.4764,5.00E-05,0.1555,0.667616667,0.0412,0.005216667,0.0073,0.013283333,0.000533333,0.000116667,1.67E-05,0.028233333,0.001083333,0.004266667,0.334266667,0.047783333,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451625030,1.464583333,0.046483333,1.464583333,6.67E-05,0.163216667,0.648783333,0.04115,0.0052,0.007333333,0.013283333,0.000533333,0.0001,1.67E-05,0.02825,0.001083333,0.004266667,0.333516667,0.046483333,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451625031,2.941366667,0.042733333,2.941366667,1.67E-05,0.2482,0.648233333,0.041066667,0.005116667,0.007233333,0.012983333,0.0006,3.33E-05,0,0.02825,1.42295,0.004233333,0.332733333,0.042733333,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451625032,3.368066667,0.03875,3.368066667,0.0001,0.507183333,0.646433333,0.041316667,0.004916667,0.007133333,0.0126,0.000666667,8.33E-05,0,0.028233333,1.5997,0.00425,0.3333,0.03875,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451625033,2.216666667,0.036233333,2.216666667,0.000133333,0.6248,0.642133333,0.041516667,0.005233333,0.007116667,0.012616667,0.000616667,0.0002,0,0.02815,0.297066667,0.00425,0.331966667,0.036233333,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451625034,1.918016667,0.037,1.918016667,0.00015,0.62285,0.641183333,0.041483333,0.004816667,0.007016667,0.012566667,0.000583333,0.000183333,1.67E-05,0.028066667,0.00105,0.00425,0.33375,0.037,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,1
1451625035,1.898733333,0.036566667,1.898733333,0.00015,0.6217,0.62575,0.041466667,0.004833333,0.00705,0.012566667,0.0006,0.000216667,1.67E-05,0.028016667,0.001066667,0.00425,0.333683333,0.036566667,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451625036,1.810266667,0.03515,1.810266667,0.000133333,0.60235,0.56785,0.04145,0.004816667,0.007016667,0.012583333,0.000566667,0.0002,1.67E-05,0.027966667,0.001066667,0.004266667,0.333466667,0.03515,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451625037,1.479083333,0.03375,1.479083333,0.0002,0.576533333,0.31585,0.041583333,0.004733333,0.006866667,0.012483333,0.000616667,0.00035,0,0.028066667,0.00105,0.004266667,0.330766667,0.03375,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451625038,0.918466667,0.0324,0.918466667,0.000133333,0.304833333,0.06335,0.0417,0.005183333,0.006983333,0.012666667,0.000666667,0.000283333,0,0.028216667,0.001066667,0.0043,0.336733333,0.0324,36.87,clear-day,0.62,10,Clear,31.14,1015.19,7.37,0.75,239,0,25.26,0
1451625039,0.777316667,0.03075,0.777316667,3.33E-05,0.15495,0.064583333,0.041566667,0.0049,0.0073,0.01285,0.000583333,0.000166667,1.67E-05,0.028366667,0.001066667,0.004283333,0.3363,0.03075,36.87,clear-day,0.62,10,Clear,31.14,1015.19,7.37,0.75,239,0,25.26,0
1451625040,0.7786,0.028116667,0.7786,3.33E-05,0.155183333,0.06345,0.0416,0.004916667,0.007316667,0.012883333,0.0006,0.000166667,0,0.028183333,0.001066667,0.004283333,0.335983333,0.028116667,36.87,clear-day,0.62,10,Clear,31.14,1015.19,7.37,0.75,239,0,25.26,0
1451625041,0.7806,0.026666667,0.7806,3.33E-05,0.15525,0.065083333,0.041583333,0.0049,0.007283333,0.012866667,0.000616667,0.000183333,1.67E-05,0.028383333,0.001066667,0.0043,0.334433333,0.026666667,36.87,clear-day,0.62,10,Clear,31.14,1015.19,7.37,0.75,239,0,25.26,0
1451625042,0.820083333,0.0254,0.820083333,3.33E-05,0.194133333,0.0634,0.0416,0.004866667,0.007483333,0.012816667,0.0006,0.00015,0,0.028233333,0.001083333,0.0043,0.336916667,0.0254,36.87,clear-day,0.62,10,Clear,31.14,1015.19,7.37,0.75,239,0,25.26,0
1451625043,1.003183333,0.024133333,1.003183333,3.33E-05,0.23045,0.185883333,0.041616667,0.0053,0.00745,0.01285,0.0006,0.000166667,1.67E-05,0.028216667,0.001066667,0.004283333,0.335166667,0.024133333,36.87,clear-day,0.62,10,Clear,31.14,1015.19,7.37,0.75,239,0,25.26,0
1451625044,1.62535,0.02305,1.62535,0.0002,0.58565,0.42415,0.0416,0.00475,0.007116667,0.012533333,0.000583333,0.000283333,0,0.028066667,0.00105,0.004266667,0.333516667,0.02305,36.87,clear-day,0.62,10,Clear,31.14,1015.19,7.37,0.75,239,0,25.26,0
1451625045,1.952966667,0.022366667,1.952966667,0.000116667,0.621433333,0.706816667,0.0414,0.004883333,0.007383333,0.012583333,0.00055,0.00015,0,0.02805,0.00105,0.004216667,0.333416667,0.022366667,36.87,clear-day,0.62,10,Clear,31.14,1015.19,7.37,0.75,239,0,25.26,0
1451625046,1.932916667,0.021716667,1.932916667,0.000116667,0.61035,0.702783333,0.041416667,0.004883333,0.007416667,0.012633333,0.000583333,0.00015,3.33E-05,0.028133333,0.00105,0.00425,0.328883333,0.021716667,36.87,clear-day,0.62,10,Clear,31.14,1015.19,7.37,0.75,239,0,25.26,0
1451625047,1.904333333,0.020816667,1.904333333,0.0001,0.572016667,0.700983333,0.0414,0.0049,0.007383333,0.012683333,0.00055,0.000133333,0,0.028166667,0.00105,0.004233333,0.33375,0.020816667,36.87,clear-day,0.62,10,Clear,31.14,1015.19,7.37,0.75,239,0,25.26,0
1451625048,1.670966667,0.01975,1.670966667,1.67E-05,0.37365,0.659683333,0.041266667,0.00545,0.007783333,0.013,0.000533333,1.67E-05,1.67E-05,0.02825,0.00105,0.00425,0.33315,0.01975,36.87,clear-day,0.62,10,Clear,31.14,1015.19,7.37,0.75,239,0,25.26,0
